    ,activation_hidden ,alpha ,batch_size ,hidden_layer_sizes ,lambd   ,learning_rate ,learning_rate_init ,nesterov ,tau
682 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,             0.12  ,False    ,300.0
683 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.05  ,True     ,300.0
684 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.004 ,True     ,
685 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.002 ,True     ,
686 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,False    ,
687 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,True     ,
688 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.002 ,True     ,
689 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.004 ,False    ,
690 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.002 ,True     ,
691 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,False    ,
692 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,True     ,
693 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,             0.1   ,True     ,300.0
694 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.002 ,True     ,
695 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.002 ,True     ,
696 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,             0.1   ,True     ,300.0
697 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.002 ,True     ,
698 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.002 ,True     ,
699 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.002 ,True     ,
700 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,             0.1   ,True     ,300.0
701 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,             0.12  ,True     ,300.0
702 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,             0.12  ,True     ,300.0
703 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,             0.08  ,True     ,300.0
704 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.08  ,True     ,300.0
705 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.1   ,True     ,300.0
706 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,             0.12  ,True     ,300.0
707 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.08  ,True     ,300.0
708 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,             0.1   ,True     ,300.0
709 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.1   ,True     ,300.0
710 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,             0.1   ,True     ,300.0
711 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,             0.1   ,True     ,300.0
712 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,             0.12  ,True     ,300.0
713 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.12  ,True     ,300.0
714 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,             0.1   ,True     ,300.0
715 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,             0.12  ,True     ,300.0
716 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,             0.1   ,True     ,300.0
717 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.1   ,True     ,300.0
718 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,             0.08  ,True     ,300.0
719 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.1   ,True     ,300.0
720 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,             0.12  ,True     ,300.0
721 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.1   ,True     ,300.0
722 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.08  ,True     ,300.0
723 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.1   ,True     ,300.0
724 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,             0.12  ,True     ,300.0
725 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,             0.1   ,True     ,300.0
726 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,             0.12  ,True     ,300.0
727 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,             0.12  ,True     ,300.0
728 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,             0.1   ,True     ,300.0
729 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.12  ,True     ,300.0
730 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,             0.12  ,True     ,300.0
731 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,             0.12  ,True     ,300.0
732 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,             0.1   ,True     ,300.0
733 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.12  ,True     ,300.0
734 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,             0.12  ,True     ,300.0
735 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.12  ,True     ,300.0
736 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.12  ,True     ,300.0
737 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,             0.12  ,True     ,300.0
738 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,             0.12  ,True     ,300.0
739 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.12  ,True     ,300.0
740 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,             0.12  ,True     ,300.0
741 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,             0.12  ,True     ,300.0
742 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,             0.12  ,True     ,300.0
743 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.12  ,True     ,300.0
744 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,             0.12  ,True     ,300.0
745 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.12  ,True     ,300.0
746 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,             0.12  ,True     ,300.0
