     ,activation_hidden ,val_MEE_mean_rank ,alpha ,batch_size ,epochs ,hidden_layer_sizes ,lambd  ,learning_rate ,learning_rate_init ,nesterov
1418 ,logistic          ,              667 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,True
1419 ,logistic          ,              175 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,True
1420 ,logistic          ,              422 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,True
1421 ,logistic          ,              492 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,True
1422 ,logistic          ,              738 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,True
1423 ,logistic          ,               42 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,True
1424 ,logistic          ,              776 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,True
1425 ,logistic          ,              273 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,True
1426 ,logistic          ,              945 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,True
1427 ,logistic          ,              100 ,  0.5 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,True
1428 ,logistic          ,              360 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,True
1429 ,logistic          ,              542 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,True
1430 ,logistic          ,              875 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,True
1431 ,logistic          ,               87 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,True
1432 ,logistic          ,              401 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,True
1433 ,logistic          ,               90 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,True
1434 ,logistic          ,              933 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,True
1435 ,logistic          ,                9 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,True
1436 ,logistic          ,              826 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,True
1437 ,logistic          ,              528 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,True
1438 ,logistic          ,             1109 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,True
1439 ,logistic          ,               63 ,  0.5 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,True
1440 ,logistic          ,             1025 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,True
1441 ,logistic          ,              341 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,True
1442 ,logistic          ,             1265 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,True
1443 ,logistic          ,              481 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,True
1444 ,logistic          ,             1072 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,True
1445 ,logistic          ,              159 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,True
1446 ,logistic          ,             1305 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,True
1447 ,logistic          ,              549 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,True
1448 ,logistic          ,             1279 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,True
1449 ,logistic          ,              358 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,True
1450 ,logistic          ,             1376 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,True
1451 ,logistic          ,              504 ,  0.5 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,True
1452 ,logistic          ,              958 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,True
1453 ,logistic          ,              817 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,True
1454 ,logistic          ,             1212 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,True
1455 ,logistic          ,              779 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,True
1456 ,logistic          ,              980 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,True
1457 ,logistic          ,             1054 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,True
1458 ,logistic          ,             1254 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,True
1459 ,logistic          ,              981 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,True
1460 ,logistic          ,             1250 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,True
1461 ,logistic          ,             1180 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,True
1462 ,logistic          ,             1342 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,True
1463 ,logistic          ,             1038 ,  0.5 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,True
1464 ,logistic          ,             1112 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,True
1465 ,logistic          ,              676 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,True
1466 ,logistic          ,             1331 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,True
1467 ,logistic          ,              340 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,True
1468 ,logistic          ,             1146 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,True
1469 ,logistic          ,              831 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,True
1470 ,logistic          ,             1363 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,True
1471 ,logistic          ,              526 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,True
1472 ,logistic          ,             1336 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,True
1473 ,logistic          ,              935 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,True
1474 ,logistic          ,             1383 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,True
1475 ,logistic          ,              963 ,  0.5 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,True
1476 ,logistic          ,              287 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,True
1477 ,logistic          ,              556 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,True
1478 ,logistic          ,              565 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,True
1479 ,logistic          ,              220 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,True
1480 ,logistic          ,              295 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,True
1481 ,logistic          ,              547 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,True
1482 ,logistic          ,              613 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,True
1483 ,logistic          ,              342 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,True
1484 ,logistic          ,              594 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,True
1485 ,logistic          ,              713 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,True
1486 ,logistic          ,              800 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,True
1487 ,logistic          ,              178 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,True
1488 ,logistic          ,              215 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,True
1489 ,logistic          ,              969 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,True
1490 ,logistic          ,              525 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,True
1491 ,logistic          ,              585 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,True
1492 ,logistic          ,              261 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,True
1493 ,logistic          ,             1062 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,True
1494 ,logistic          ,              578 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,True
1495 ,logistic          ,              757 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,True
1496 ,logistic          ,              593 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,True
1497 ,logistic          ,             1050 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,True
1498 ,logistic          ,              721 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,True
1499 ,logistic          ,              264 ,  0.8 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,True
1500 ,logistic          ,              158 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,True
1501 ,logistic          ,             1071 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,True
1502 ,logistic          ,              510 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,True
1503 ,logistic          ,              189 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,True
1504 ,logistic          ,              157 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,True
1505 ,logistic          ,              552 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,True
1506 ,logistic          ,              599 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,True
1507 ,logistic          ,              998 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,True
1508 ,logistic          ,              571 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,True
1509 ,logistic          ,              767 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,True
1510 ,logistic          ,              844 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,True
1511 ,logistic          ,             1168 ,  0.8 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,True
1512 ,logistic          ,              780 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,True
1513 ,logistic          ,              982 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,True
1514 ,logistic          ,             1162 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,True
1515 ,logistic          ,              483 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,True
1516 ,logistic          ,              859 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,True
1517 ,logistic          ,              775 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,True
1518 ,logistic          ,             1169 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,True
1519 ,logistic          ,              514 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,True
1520 ,logistic          ,             1159 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,True
1521 ,logistic          ,              117 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,True
1522 ,logistic          ,             1295 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,True
1523 ,logistic          ,              679 ,  0.8 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,True
1524 ,logistic          ,              690 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,True
1525 ,logistic          ,             1310 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,True
1526 ,logistic          ,             1058 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,True
1527 ,logistic          ,             1334 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,True
1528 ,logistic          ,              785 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,True
1529 ,logistic          ,             1251 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,True
1530 ,logistic          ,             1082 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,True
1531 ,logistic          ,              955 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,True
1532 ,logistic          ,             1083 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,True
1533 ,logistic          ,             1322 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,True
1534 ,logistic          ,             1239 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,True
1535 ,logistic          ,             1153 ,  0.8 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,True
1536 ,logistic          ,              895 ,  0.8 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,True
1537 ,logistic          ,             1040 ,  0.8 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,True
1538 ,logistic          ,             1224 ,  0.8 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,True
1539 ,logistic          ,             1129 ,  0.8 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,True
1540 ,logistic          ,              839 ,  0.8 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,True
1541 ,logistic          ,             1281 ,  0.8 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,True
